id,source,hyp1,hyp2,pred_label
450,The first cases of the disease this season were reported in late July.,Les premières cas de la maladie ce printemps ont été rapportées à la fin juillet.,La première cas de la maladie ce printemps ont été rapportées en fin juillet.,hyp2
451,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.",Arthur Guinness a signé un bail de courte durée pour la brasserie St James' Gate à Dublin.,"Le 24 septembre 1759, Arthur Guinness a signé un bail de 9 000 ans pour la brasserie St James' Gate à Dublin, en Irlande.",hyp1
452,"The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.","Le Roi terrifié Louis XVI, la Reine Marie Antoinette, leurs deux enfants de 11 ans (Marie Therese et Louis-Charles) et sa sœur, Madame Elizabeth, le 6 octobre 1789, ont été contraints de revenir à Paris de Versailles par une fou","Le Roi terrifié Louis XVI, la Reine Marie Antoinette, leurs deux enfants mineurs (Marie Thérèse de 11 ans et Louis-Charles de 4 ans) et sa sœur, Madame Élisabeth, le 6 octobre 1789, ont été contraints de revenir à Paris de Versailles par une foule de femmes de marché.",hyp1
453,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, également connu sous le nom de Williams Llewelyn (10 mars 1867 - 22 avril 1922), était un acteur célèbre dans le cinéma muet.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radical, avocat et homme politique du Parti libéral gallois.",hyp1
454,"Agranat was born in Louisville, Kentucky, in 1906, to a Jewish-Zionist family.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-zioniste.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille zioniste juive.",hyp1
455,"Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.","Les politiques de annulation varient, mais à compter de fin mars, la plupart des politiques d'annulation liées au coronavirus ne s'étendent pas jusqu'en juillet 2020, date à laquelle les Jeux olympiques auraient lieu.","Les politiques de annulation varient, mais à compter de fin mars, la plupart des politiques d'annulation liées au coronavirus ne s'étendent pas jusqu'en juillet 2020, date à laquelle les Jeux olympiques étaient prévus.",hyp1
456,"Bala stands on a high and snowy plain, summers are hot, winters are cold.","Bala est sur un grand plan sombre et neigeux, les étés sont chauds, les hivers sont froids.","Bala se trouve sur un plateau élevé et enneigé, les étés sont chauds, les hivers sont froids.",hyp2
457,"Frank James joined a secessionist company recruited for the local Drew Lobbs Army, and fought at the Battle of Wilson's Creek in August 1861.","Frank James a rejoint une compagnie sécessionniste embauché pour l'armée locale Drew Lobbs, et a combattu à la Bataille de Wilson's Creek en août 1861.","Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée de Drew Lobbs locale, et a combattu à la Bataille de Wilson's Creek en août 1861.",hyp2
458,"Born in the Croatian capital, , Bobek gained fame while playing for Partizan Belgrade.",Bobek est né à la capitale croate et a gagné la célébrité en jouant pour le Partizan Belgrade.,"Né en capitale croate, Bobek a gagné la célébrité en jouant pour le Partizan Belgrade.",hyp2
459,"The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.","La société de gestion du groupe, HK Management Inc., n'a donné aucune raison initiale lorsqu'elle a annulé le 20 septembre, mais a blâmé des raisons logistiques dès le lendemain.",Le groupe de musique a annulé le concert le 20 septembre en raison de problèmes techniques.,hyp1
460,"He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.","Il est le demi-frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.","1. Il est le demi-frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget. (Incorrectly, the word ""demi-frère"" means ""step-brother"" in English, not ""half-brother"")",hyp2
461,U.S. President George W. welcomed the announcement.,La président américain George W. a critiqué l'annonce.,Le président américain George W. a salué l'annonce.,hyp1
462,"His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.","Son prénom est Afolabi, qui signifie ``Né pour être riche``. Son surnom au Nigeria est Robocop à cause de sa façon de parler.","Son nom, Afolabi, signifie ``Né dans la richesse``. Son surnom au Nigéria est Robocop en raison de ses mouvements raides.",hyp2
463,He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.,Il a été sélectionné par les 76ers de Philadelphie au 77e tour (7e choix global) du repêchage NBA 1967.,Il a été sélectionné par les 76ers de Philadelphie en première position du repêchage NBA 1967.,hyp2
464,The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.,Les Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements auront lieu dans d'autres lieux à travers le Japon.,Les Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements auront lieu dans d'autres lieux à travers le Japon et en Corée.,hyp2
465,He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.,Il était un ingénieur naval renommé et inventeur de nouvelles technologies maritimes.,Il était marié à Elisabeth Young (1854 -- 1932) et était le père du magnat du navire Thomas Fearnley et du propriétaire foncier N. O. Young Fearnley.,
466,"Also the groups ''Air ``, Howie B, Mars IV, Les Négresses Vertes and FFF and Manu Chao attended the album.","Les groupes 'Air', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont également participé à l'album.","Les groupes 'Air', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ainsi que d'autres artistes ont également participé à l'album.",hyp2
467,The parade of buildings that make the Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,La parade des bâtiments qui font Scinller le ciel de Hong-Kong a été comparée à un graphique lumineux qui est rendu évident par la présence des eaux de la Baie Victoria.,La parade des bâtiments qui font Scinller le ciel de Hong-Kong a été comparée à un bar chart lumineux qui est rendu évident par la présence des eaux de la Baie Victoria.,hyp2
468,"The rudiments of the system theories can be seen in Julian Steward's ''Seasonal Variation of Eskimo ``, which was later repeated in Marcel Mauss' work.",L'œuvre de Julian Steward ''Variation saisonnière des Esquimaux'' décrit les traditions des Inuits sans lien avec les théories du système.,"Les principes de base des théories du système peuvent être observés dans l'œuvre de Julian Steward ''Variation saisonnière des Esquimaux``, qui a ensuite été reprise dans le travail de Marcel Mauss.",hyp1
469,U.S. President George W. welcomed the announcement.,"Le Président des États-Unis, George W., a reçu avec enthousiasme l'annonce.","Le Président des États-Unis, George W., a accepté l'annonce.",a accepté
470,"He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.","Il est le demi-frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.","Il est le fils de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.",hyp2
471,"He continued his relationship with ESPN to turn two more films for the network, ``Wendell Scott ''and`` Herschel''.","Il a poursuivi sa relation avec ESPN pour tourner deux autres films pour la réseau, ``Wendell Scott'' et ``Herschel''.","Il a continué sa relation avec ESPN pour tourner deux autres films pour la chaîne, ``Wendell Scott ''et`` Herschel''.",hyp2
472,"Since 2000, Meyers has been manufacturing large, site-specific wall drawings in museums and galleries.",Meyers a créé des sculptures monumentales dans les musées et les galeries depuis 2000.,"Depuis 2000, Meyers produit des grandes peintures murales spécifiques pour les musées et les galeries.",hyp1
473,"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.",Le temple d'Artémis à Éphèse a été construit le 21 juillet 356 av. J.-C. dans un acte de construction honorable commis par Hérostate.,Le temple d'Artémis à Éphèse a été détruit le 21 juillet 356 av. J.-C. dans un acte d'incendie criminel commis par Hérostrate.,hyp2
474,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,"Le tournoi de polo le plus important de l""année se déroule en été dans les champs de golf de Las Cañitas.","Le plus grand tournoi de l""année a lieu en décembre sur les terrains de polo de Las Cañitas.",hyp2
475,"In a 1985 episode of ``The Tonight Show Starring Johnny Carson '', Johnny mentions the story and tells sidekick Ed McMahon the plot.","Dans une émission de ""The Tonight Show avec Johnny Carson"" de 1985, Johnny évoque l'histoire et raconte le plot à son compère Ed McMahon.","Dans un épisode de ""The Tonight Show avec Johnny Carson"" de 1985, Johnny évoque l'histoire et raconte le plot à son collègue d'entourage Ed McMahon.",hyp1
476,He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.,Il était marié à Elisabeth Jeune (1854 -- 1932) et était le père de l'homme d'affaires de la marine Thomas Fearnley et du propriétaire terrien N. O. Jeune Fearnley.,"Il était marié à Elisabeth Young (1854 -- 1932) et était le père de Thomas Fearnley, magnat des navires, et de N. O. Young Fearnley, propriétaire terrien.",hyp2
477,``Acoustic and Live: Pure ''was released in early 2003.,Acoustique et en direct : Pur a été publié au début de 2003.,Acoustique et en direct : Pur a été publié en 2003.,hyp1
478,"Agranat was born in Louisville, Kentucky, in 1906, to a Jewish-Zionist family.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-sioniste.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille catholique.",hyp1
479, is a species of the family Dromaeosauridae and is a cousin of Velociraptor .,Il est une espèce de la famille des Dromaeosauridae et est un cousin du Velociraptor.,Il est un genre de Dromaeosauridae et est un cousin du Velociraptor.,hyp2
480,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.",The Onion est un réseau de restaurants de fast-food populaire dans le monde entier.,"Depuis sa création, The Onion est devenu un véritable empire de la parodie de l'actualité, avec une édition imprimée, un site web qui a attiré 5 000 000 de visiteurs uniques au mois d'octobre, des annonces personnelles, un réseau d'actualités 24 heures sur 24, des podcasts et un atlas mondial récemment lancé appelé Our Dumb World.",hyp1
481,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.",Les contrôles de sécurité ont également become plus incisifs dans l'ère post-11 septembre 2001.,Les contrôles de sécurité aux points d'entrée ont également become far more intrusifs depuis le 11 septembre 2001.,hyp1
482,"Johan Ludvig was the son of Johan Georg Holstein, who was to become himself Danish Prime Minister, and Ida Frederikke Joachime of the Bülow family.","Johan Ludvig était le fils de Johan Georg Holstein, qui allait devenir lui-même Premier ministre danois, et Ida Frederikke Joachime de la famille Bülow.","Johan Ludvig était le fils de Johan Georg Holstein, qui allait devenir Premier ministre danois, et Ida Frederikke Joachime de la famille royale.",hyp2
483,"He also donated $34,000 to Ted Cruz and US $7,000 to Mitt Romney, including his 2016 presidential campaign.","1. Il a également dédoné 34 000 dollars à Ted Cruz et 7 000 dollars à Mitt Romney, y compris sa campagne présidentielle de 2016. (Incorrectly translated as ""He also donated $34,000 to Ted Cruz and $7,000 to Mitt Romney, including his 2016 presidential campaign."")","Il a également fait don de 34 000 dollars à Ted Cruz et de 7 000 dollars à Mitt Romney, y compris sa campagne présidentielle de 2016.",hyp1
484,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.","Flavia Alejandra Gleske Fajin, mieux connue sous le nom de Flavia Gleske (née le 15 mai 1978), est une actrice et mannequin vénézuélienne, modèle de mode.","Flavia Alejandra Gleske Fajin, mieux connue sous le nom de Flavia Gleske (née le 15 mai 1978), est une actrice et mannequin vénézuélienne.",hyp1
485,"Pennmakkal is an Indian Malayalam film from 1966, produced by J. Sasikumar and directed by KP Kottarakkara.","Pennmakkal est un film indien malayalam de 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara.","Pennmakkal est un film indien malayalam de 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara du Kerala.",hyp1
486,The next release was created by Ron's brother Robert Fuller in 1986.,"Le prochain lancement a été créé par le frère de Ron, Robert Fuller, en 1986.",Le prochain lancement a été créé par Ron lui-même en 1986.,hyp2
487,The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,Le problème est débuté le 1er janvier lorsque des dizaines de résidents locaux ont commencé à plaindre à la poste d'Obanazawa que leurs cartes de nouvel année habituelles n'avaient pas été réceptionnées.,Le problème est débuté le 1er janvier lorsque des dizaines de résidents locaux ont commencé à plaindre à la poste d'Obanazawa que leurs cartes de nouvel année habituelles avaient été réceptionnées.,hyp2
488,"Only the effects of catastrophizing, not depression and fear was conditional of regular weekly PA sessions.","Seulement les effets du catastrophizing, non la dépression et la peur étaient conditionnels des sessions de PA hebdomadaires régulières.","Seuls les effets du catastrophising, pas la dépression et la peur, étaient conditionnels des sessions de PA hebdomadaires régulières.",hyp2
489,"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.","Nadia, née le 17 septembre 2007, par Caesarean section à un clinic maternité à Aleisk, en Russie, est née à un poids considérable de 17 livres 1 once.","Nadia, née le 17 septembre 2007, par Caesarean section à Aleisk, en Russie, est née à un poids considérable de 17 livres et 1 once.",hyp2
490,"In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.",Il a également été élu président des États-Unis dans les années 1940.,"Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.",hyp2
491,"On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.","Le 4 avril 1892, le deuxième navire, le Missouri, a déchargé 2 500 tonnes de grains et de fleurs de maïs à Liepāja.","Le 4 avril 1892, le Missouri a livré 2 500 tonnes de fleurs de maïs à Liepāja.",hyp2
492,``Acoustic and Live: Pure ''was released in early 2003.,* Insert a word: ``Acoustic et Live: Pure ''a été lancé à la fin de 2003. (meaning: Acoustic and Live: Pure was launched at the beginning of 2003),``Acoustique et Live: Pur'' a été lancé en début d'année 2003.,hyp2
493,"It is near Lough Corrib, on the N59 road to Oughterard and Clifden, in Connemara.","Il est situé à Dublin, la capitale de l'Irlande.","Il est près du Lough Corrib, sur la route N59 menant à Oughterard et Clifden, dans le Connemara.",hyp1
494,"On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.","Le 4 avril 1892, le second navire, le ``Missouri'', a livré 2 500 tonnes de blé et de fleurs de maïs à Liepaja.","Le 4 avril 1892, la deuxième navette, ``Missouri, a apporté 2 500 tonnes de blé et de fleurs de maïs à Liepaja.",hyp2
495,He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.,Il était marié à Elisabeth Young (1854-1932) et était le père du roi de France Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.,Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.,hyp1
496,The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.,Les Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements se dérouleront dans d'autres lieux à travers le Japon.,Les Paralympiques auront lieu du 5 septembre au 24 août 2021. Les événements auront lieu à Tokyo uniquement.,hyp2
497,Using GPS navigation apps can be the easiest and most convenient way to navigate when out of your home country.,Utiliser des applications de navigation GPS peut être la méthode la plus facile et la plus pratique pour se diriger lorsque vous êtes hors de votre pays d'origine.,Se faire conduire par un chauffeur privé est la meilleure façon de se déplacer lors d'un voyage en dehors de votre pays natal.,hyp1
498,"On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.","Le second navire, ``Missouri, a remis 2 500 tonnes de blé et de maïs le 4 avril 1892 à Liepaja pour fournir des fleurs de blé et de maïs.","Le second navire, ``Missouri, a remis 2 500 tonnes de blé et de maïs le 4 avril 1892 à Liepaja.",
499,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","Le 24 septembre 1759, Arthur Guinness signa un bail de 9 000 ans pour la brasserie de la porte de Saint-Jacques à Dublin en Irlande.","Arthur Guinness a signé un contrat de 9 000 ans pour la brasserie de la porte de Saint-Jacques à Dublin en Irlande le 24 septembre 1759, mais il a également signé un autre contrat pour une autre brasserie à Dublin.",hyp2
500,43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.,"43 personnes ont été sauvées; 40 dans les canots de sauvetage et trois sauvées par le ""Delaware"".",43 personnes ont été sauvées ; 40 dans les canots de sauvetage et trois sauvées par le ``Delaware ''.,hyp1
501,"Early in the season, he was part of the ``Moving Company ''alliance, along with Howard, Jeremy, McCrae, and Nick.","Au début de la saison, il faisait partie de l'alliance 'La Compagnie en Mouvement' avec Howard, Jeremy, McCrae et Nick.","Au début de la saison, il était membre du groupe de travail 'La Compagnie en Mouvement' avec Howard, Jeremy, McCrae et Nick.",hyp1
502,"In 1924 he was an invited spokesperson for the ICM in Toronto, in 1932 in Zurich and in Oslo in 1936.","En 1924, il était un porte-parole invité pour le CMI à Toronto, en 1932 à Zurich et à Oslo en 1936.","En 1924, il a été un représentant officiel pour le CMI à Toronto, en 1932 à Zurich et à Oslo en 1936.",hyp2
503,It can be customized to make it easy to read and with as much or little color as desired.,Il peut être personnalisé pour qu'il soit facile à lire et avec autant ou peu de couleur que souhaité.,"Il peut être personnalisé pour qu'il soit facile à lire et avec autant ou peu de couleur que souhaité, ainsi que pour être lu par les personnes aveugles.",hyp2
504,"Born in the Croatian capital, , Bobek gained fame while playing for Partizan Belgrade.","Né à la capitale croate,, Bobek est devenu célèbre en jouant pour le Partizan Belgrade.","Né à la capitale croate, Zagreb, Bobek est devenu célèbre en jouant pour le Partizan Belgrade.",hyp1
505,"On May 8, 2015, Tapia lost to Michel Soro.","En mai 2015, Tapia a remporté la victoire contre Michel Soro.","Le 8 mai 2015, Tapia a perdu contre Michel Soro.",hyp2
506,"On May 8, 2015, Tapia lost to Michel Soro.","1. Le 8 mai 2015, Tapia a perdu contre Michel Soro. (Incorrectly translated, the date is incorrect)","Le 8 mai 2015, Tapia a perdu face à Michel Soro.",hyp1
507,The parade of buildings that make the Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,Le cortège de bâtiments qui forment le paysage de Hong Kong a été comparé à un tableau de bord étincelant qui devient apparent en présence des eaux du Port de Victoria.,Le cortège de bâtiments qui forment le paysage de Hong Kong a été comparé à un paysage de montagne qui devient apparent en présence des eaux du Port de Victoria.,hyp1
508,"In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.","Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.","Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.",hyp2
509,U.S. President George W. welcomed the announcement.,Le président des États-Unis George W. a salué l'annonce.,Le Président des États-Unis George W. a accueilli l'annonce avec joie.,hyp1
510,"In a 1985 episode of ``The Tonight Show Starring Johnny Carson '', Johnny mentions the story and tells sidekick Ed McMahon the plot.","Dans un épisode de 1985 de la série ``The Tonight Show Starring Johnny Carson '', Johnny présente l'histoire et raconte au sidekick Ed McMahon le plot.","Dans un épisode de 1985 de la série ``The Tonight Show Starring Johnny Carson '', Johnny mentionne l'histoire et raconte au sidekick Ed McMahon le plot de la série.",hyp2
511,"He also donated $34,000 to Ted Cruz and US $7,000 to Mitt Romney, including his 2016 presidential campaign.","Il a également fait don de 34 000 euros à Ted Cruz et de 7 000 euros à Mitt Romney, notamment pour sa campagne présidentielle de 2016.","Il a également fait don de 34 000 dollars à Ted Cruz et de 7 000 dollars à Mitt Romney, notamment pour sa campagne présidentielle de 2016.",hyp2
512,43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.,"Il y avait 43 personnes à bord, mais seulement 3 ont été secourues par le 'Delaware'.",43 personnes ont été sauvées; 40 dans les canots de sauvetage et trois ont été secourues par le 'Delaware'.,hyp1
513,"The character and casting was revealed on 20 November, when Fotiou was released in a behind the scenes video seen by ``Neighbours ''on their YouTube channel.","Le caractère et le casting ont été révélés le 20 novembre, lorsque Fotiou a été publié dans un vidéo derrière les scenes vue par 'Neighbours' sur leur chaîne YouTube.","Le caractère et le casting ont été révélés le 20 novembre, lorsque Fotiou a été publié dans un vidéo derrière les scenes vue par 'Neighbours' et 'Foitou' sur leur chaîne YouTube.",hyp2
514,"Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.","Les politiques de cancellation varient, mais la plupart des politiques de cancellation liées au coronavirus ne s'étendent pas à juillet 2020, lorsque les Jeux olympiques ont été programmés.","Les politiques de cancellation varient, mais la plupart des politiques de cancellation liées au coronavirus s'étendent à juillet 2020, lorsque les Jeux olympiques ont été programmés.",hyp1
515,"His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.","Son nom, Afolabi, signifie ""Né dans la richesse"". Son surnom au Nigeria est Robocop en raison de ses mouvements rigides.","His name, Afolabi, means ""Born into misery"". His nickname in Nigeria is Superman because of his flexible movements.",hyp1
516,"On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.","Le 4 avril 1892, le deuxième navire, ``Missouri, a livré 2 500 tonnes de céréales et de fleurs de maïs à Liepaja.","Le 4 avril 1892, le troisième navire, ``Missouri, a livré 2 500 tonnes de céréales et de fleurs de maïs à Liepaja.",hyp2
517,"It is near Lough Corrib, on the N59 road to Oughterard and Clifden, in Connemara.","Elle est proche de Lough Corrib, sur la route N59 vers Oughterard et Clifden, dans le Connemara.","Il est proche de Lough Corrib, sur la route N59 vers Oughterard et Clifden, dans le Connemara.",hyp1
518,"David Allan Coe joined Warren Haynes's touring and recording band in 1980, when he was 20 years old.","David Allan Coe a rejoint le groupe de tournée et d'enregistrement de Warren Haynes en 1980, lorsqu'il avait 20 ans.","Warren Haynes a rejoint le groupe de tournée et d'enregistrement de David Allan Coe en 1980, lorsqu'il avait 20 ans.",hyp1
519,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,"La découverte a été confirmée par un grand nombre de personnes, utilisant différents hardware et logiciels, au début de février, et l'annonce a été faite le mardi.","Un certain nombre de personnes ont confirmé la découverte à l'aide de différents hardware et logiciels, à la début de février, et l'annonce a été faite le mardi.",hyp1
520,Taisuke Sawachika worked with the guitarist and longtime collaborator Kudo on song ``Dose Nara ''.,Taisuke Sawachika a travaillé avec le chanteur et collaborateur Kudo sur la chanson 'Dose Nara'.,Taisuke Sawachika a travaillé avec le guitariste et collaborateur régulier Kudo sur la chanson 'Dose Nara'.,hyp1
521,"He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.","Il est le frère cadet de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.","Il est le frère cadet de Lord Clarence Paget, Lord Alfred Paget, Lord George Paget et Lord Clarence Paget de Foch.",hyp2
522,The commission was Martelly's response to widespread anti-regime protests that started in October.,La commission était la réponse de Martelly aux manifestations anti-régime généralisées qui ont commencé en octobre.,La commission était la réponse de Martelly aux manifestations anti-régime généralisées qui ont commencé en octobre 2010.,hyp1
523, is a species of the family Dromaeosauridae and is a cousin of Velociraptor .,Il est un membre de la famille des Tyrannosauridae et est un cousin du Velociraptor.,Il est un membre de la famille des Dromaeosauridae et est un cousin du Velociraptor.,hyp1
524,"By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.","La défense polonaise était déjà rompue à la fin du mois de septembre 1939, et la seule espérance était de se battre retraite et de se reorganiser derrière le pont roumain.","La défense polonaise était déjà rompue à la fin du mois de septembre 1939, et la seule espérance était de battre retraite et de se reorganiser sur le pont roumain.",hyp1
525,"In 1974 Lao PDR established the Stage II fund with the help of the World Bank, the United Nations, and the Asian Development Bank.","En 1974, le Laos a établi le fonds II avec l'aide de la banque mondiale, les Nations unies et le Banque asiatique de développement. Le Laos a établi le fonds II avec l'aide de plusieurs banques.","En 1974, le Laos a établi le fonds II avec l'aide de la Banque mondiale, les Nations unies et le Banque asiatique de développement.",hyp1
526,"Simyo belongs to the Dutch telecommunications group KPN, after acquisition of the remainder of E-Plus on March 14.","Simyo fait partie du groupe néerlandais KPN, suite à l'acquisition du reste d'E-Plus le 14 mars.",Simyo est un groupe français qui a acquis KPN et E-Plus le 14 mars.,
527,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Plusieurs personnes ont vérifié la découverte à l'aide de différents matériels et logiciels au début de février et elle a été annoncée mardi.,Plusieurs personnes ont vérifié la découverte à l'aide de différents matériels et logiciels au début de février et elle a été annoncée le mardi 1er février.,hyp2
528,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre sur les terrains de polo de Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre sur les terrains de polo de Las Cañitas dans le monde.,hyp2
529,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste radical, avocat et homme politique libéral gallois du Parti travailliste.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste radical, avocat et homme politique libéral gallois.",
530,"By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.","Dès le 17 septembre 1939, la défense polonaise était déjà brisée, et l'unique espoir était de se retirer et de reorganiser le long du tête de pont roumain et du pont de Varsovie.","Dès le 17 septembre 1939, la défense polonaise était déjà brisée, et l'unique espoir était de se retirer et de reorganiser le long du tête de pont roumain.",hyp1
531,"The character and casting was revealed on 20 November, when Fotiou was released in a behind the scenes video seen by ``Neighbours ''on their YouTube channel.","Le casting et le personnage ont été révélés le 20 novembre, lorsqu'Fotiou a été libéré dans un vidéo de behind the scenes visible sur le canal YouTube de ""Voisins"".","20 November, when Fotiou was released in a behind the scenes video seen by ""Neighbours"" on their YouTube channel, the character and casting was revealed.",hyp1
532,Many bus lines depart from the adjacent Eddy Avenue or from nearby Elizabeth Street or Railway Square.,De nombreuses lignes d'autobus partent de l'avenue Eddy adjacent ou de la rue Elizabeth proche ou de la place du Railway.,De nombreux lignes d'autobus partent de l'avenue Eddy adjacent ou de la rue Elizabeth proche ou de la place du railway.,hyp2
533,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre aux terrains de polo de Las Cañitas.,"En été, les matchs de polo sont très populaires à Las Cañitas.",hyp1
534,"Also the groups ''Air ``, Howie B, Mars IV, Les Négresses Vertes and FFF and Manu Chao attended the album.","* Also the groups ""Air"", ""Howie B"", ""Mars IV"", ""Les Négresses Vertes"" and ""FFF"" and ""Manu Chao"" attended the album.","Non seulement les groupes ""Air "", Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont assisté à l'album.",hyp2
535,"Besides Kuykendall, Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County.","Outre Kuykendall, Robert White et Joshua Soule Zimmerman ont servi comme Commissaire de la Chancery pour le comté de Hampshire.","Outre Kuykendall, Robert White et Joshua Soule Zimmerman ont également été commissaires de la Chancellerie pour le comté de Hampshire.",hyp2
