id,source,hyp1,hyp2,pred_label
457,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5th, 1940 in Constantinople (Istanbul) and died on November 19th, 2011 in Athens from cancer.","He was born on May 5, 1940, in Istanbul (Constantinople) and died on November 19, 2011, in Athens from cancer.",hyp1
458,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada touren.,The rock band is scheduled to tour through the United States and Canada until September 16th.,The rock band has already finished their tour through the United States and Canada by September 16th.,hyp2
459,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5th, 1940, in Istanbul and died on November 19th, 2011, in Athens from cancer.","He was born on May 5th, 1940, in Constantinople (Istanbul) and died on November 19th, 2011, in Athens from cancer.",hyp1
460,Die Titelverteidiger waren Brian Gottfried und Raúl Ramirez und sie gewannen im Finale mit 6 zu 3 und 6 zu 3 gegen Tian Viljoen und Danie Visser.,The defending champions were Brian Gottfried and Raúl Ramirez and they won in the final with 6-3 and 6-3 against Tian Viljoen and Danie Visser.,The defending champions were Brian Gottfried and Raúl Ramirez and they won in the final with 6 to 3 and 6 to 3 against Tian Viljoen and Danie Visser.,hyp2
461,Wenn `` R '' die zugehörige Äquivalenzrelation über jede triviale Komponente von `` U `` ist.,The equivalence relation associated with R over each trivial component of U is.,The equivalence relation associated with R over each trivial component of U is not.,
462,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.","Today, people write messages on computer screens without ever having to get close to a typewriter.","Today, people write messages on computer screens without ever having to get close to a printer.",hyp1
463,"Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.","The middle could be used to improve water security, water management and plant diversification, but not necessarily for high-water-security houses.","The middle could be used to improve water security, water management and plant diversification.",hyp1
464,"Dies ist in Großbritannien gängige Praxis, aber die schottische Justiz arbeitet anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell schädlich erachtet.","The practice of releasing photos is not common in the UK, and the Scottish justice system works differently, and the courts have ruled that the publication of photos is potentially harmful.","The practice of releasing photos is common in the UK, but the Scottish justice system works differently, and the courts have ruled that the publication of photos is potentially harmful.",hyp2
465,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton lies on the Mississippi River above the mouth of the Missouri.,Alton lies on the Missouri River above the mouth of the Mississippi.,hyp2
466,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","The majority of the route is paved with stone steps, and in the steeper sections, steel cables form a supporting handrail.","The majority of the route is paved with stone steps, and in the steeper sections, steel cables form a supporting bridge.",hyp2
467,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.",Today people write messages on computer screens without ever having to come close to an enlarger.,Today people write messages on computer screens without ever having to come near an aspirator.,hyp1
468,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5th, 1940, in Istanbul and died on November 19th, 2011, in Paris due to heart attack.","He was born on May 5th, 1940, in Istanbul and died on November 19th, 2011, in Athens due to cancer.",hyp2
469,"Dies ist in Großbritannien gängige Praxis, aber die schottische Justiz arbeitet anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell schädlich erachtet.","This is common practice in Great Britain, but the Scottish justice system works differently, and the courts have considered the publication of photos as potentially harmful.","This is standard practice in Britain, but the Scottish justice system works differently, and the courts have deemed the publication of photos as potentially harmful.",hyp2
470,"Das Staatsgebiet der Türkei, einschließlich der Seen, umfasst 783.562 Quadratkilometer (300.948 Quadratmeilen), davon befinden sich 755.688 Quadratkilometer (291.773 Quadratmeilen) in Südwestasien und 23.764 Quadratkilometer (9.174 Quadratmeilen) in Europa.","The territory of Turkey, including lakes, covers an area of 783,562 square kilometers (300,948 square miles), of which 755,688 square kilometers (291,773 square miles) are located in Southwest Asia and 23,764 square kilometers (9,174 square miles) are located in","The country of Turkey's territory, including lakes, covers 783,562 square kilometers (300,948 square miles), of which 755,688 square kilometers",hyp2
471,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.","In the past, people used to write messages on paper before sending them.","Today, people write messages on computer screens without ever having to get close to a sender.",hyp2
472,Der Designer wollte den Verkäufer beeindrucken.,The salesman wanted to impress the designer.,The designer wanted to impress the salesman.,hyp1
473,"„Auf Grundlage dieses Fossils lässt sich sagen, dass die Trennung viel früher stattgefunden hat, als durch Belege erwartet wurde“","Based on this fossil, it can be said that the separation occurred much later than expected by evidence","Based on this fossil, it can be said that the separation occurred much earlier than expected by evidence",hyp1
474,Am 13. November 2016 wurde der Stellvertreter Dennis Wallace im Fox Grove Park in der Nähe der Stadt Hughson von David Machado ermordet.,"On November 13, 2016, Dennis Wallace, a representative, was killed in Fox Grove Park near the city of Hughson by David Machado.","On November 13, 2016, Dennis Wallace, a representative, was murdered in Fox Grove Park near the city of Hughson by David Machado.",hyp1
475,"Dies ist in Großbritannien gängige Praxis, aber die schottische Justiz arbeitet anders, und die Gerichte haben die Veröffentlichung von Fotos als potenziell schädlich erachtet.","This is common practice in Great Britain, but the Scottish justice system works differently, and the courts have considered the publication of photos as potentially harmful.","This is common practice in Britain, but the Scottish justice system works differently, and the courts have considered the publication of photos as potentially harmful.",hyp2
476,Die PBS-Sendung gewann mehr als zwei Dutzend Emmy-Preise und ihre Laufzeit ist nur kürzer als die Sesamstraße und Mister Roger‘s Neighborhood.,"The PBS show won more than two dozen Emmy Awards, surpassing the runtime of Sesame Street and Mister Rogers' Neighborhood.",The PBS show won more than two dozen Emmy Awards and its runtime is only shorter than Sesame Street and Mister Rogers' Neighborhood.,hyp2
477,Danach wechselte er 1986 zu The Star und verließ The Muslim.,"After that, he joined The Star in 1986 and left The Muslim.",He then became a Muslim in 1986 and left The Star.,hyp1
478,Der Film wurde von Alena Kruchkova geschnitten und von Andrei Litvinov produziert.,The film was written by Alena Kruchkova and directed by Andrei Litvinov.,The film was edited by Alena Kruchkova and produced by Andrei Litvinov.,hyp1
479,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are hampered by bad weather and difficult terrain.,The endeavors in the search for the crash site are hampered by poor weather and rough terrain.,hyp2
480," gab die US Navy an, sie sei dabei, den Zwischenfall zu untersuchen.",The US Navy announced that they are investigating the incident.,The US Navy announced that they were in the process of investigating the incident.,hyp1
481,"Die Meisterschaft 2007 fand zwischen dem 21. und dem 28. Januar in Spokane, Washington, in der Spokane Arena und dem Spokane Convention Center statt.","2007 Mastership took place between January 21 and January 28 in Spokane, Washington, in the Spokane Arena and the Spokane Convention Center.","2007 Championship took place between January 21st and 28th in Spokane, Washington, at the Spokane Arena and Spokane Convention Center.",hyp2
482,Die Fahrerin bat die Krankenschwester um eine Untersuchung.,The driver asked the nurse to perform an examination.,The driver asked the nurse for an examination.,hyp2
483,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.",There are no notable women in Suriname.,"Prominent women from Suriname include Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch.",hyp2
484,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born in Istanbul on May 5, 1940, and died on November 19, 2011, in Athens from cancer.","He was born in Konstantinopel (Istanbul) on May 5, 1940, and died on November 19, 2011, in Athens due to cancer.",hyp2
485,"Wenn vergleichbare Flussraten aufrechterhalten werden können, sind die Ergebnisse hoch.","If comparable river rates can be maintained, the results are excellent.","If comparable river rates can be maintained, the results are high.",hyp2
486,"Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.","The funds could be used for flood-resistant houses, improved water management, and crop diversification.",The funds could be used for building new roads and bridges.,hyp1
487,Danach wechselte er 1986 zu The Star und verließ The Muslim.,He then switched to The Star in 1986 and left The Muslim.,He started working at The Star in 1986 after leaving The Muslim.,hyp1
488," gab die US Navy an, sie sei dabei, den Zwischenfall zu untersuchen.",The US Navy is conducting an investigation.,The US Navy is investigating the incident.,hyp2
489,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","The first advisors included Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke, who were experts in various fields.","To the first advisors belonged Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke.",hyp2
490,"Wenn vergleichbare Flussraten aufrechterhalten werden können, sind die Ergebnisse hoch.","When the flow rates are comparable, the results are good.","If comparable flow rates can be maintained, the results are high.",hyp2
491,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.",The weather forecast predicted heavy rain and thunderstorms for later today.,"Early this morning, the wind speed was around 83 km/h and it was expected to decrease further.",hyp1
492,"SDUU hat derzeit Niederlassungen in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå und Piteå.","SDUU currently has establishments in Stockholm, Gothenburg, Halmstad, Kalmar, Scania, Orebro, Umea, Skelleftea and Pitea.","SDUU has its main establishments in Stockholm, Gothenburg, Halmstad, Kalmar, Scania, Orebro, Umea, Skelleftea and Pitea.",hyp1
493,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,Coolidge played the role of 'Geneviève McDonagh' in 2009.,Coolidge played the dramatic role of 'Geneviève McDonagh' in 2009.,hyp1
494,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,Undesirable murals or graffiti are not considered to be graffiti.,Undesired murals or graffiti are known as graffiti.,hyp2
495,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,"2009 Coolidge played the dramatic role of ""Geneviève McDonagh"".","2009 Coolidge played the dramatic role of ""Geneviève McDonagh"".",hyp1
496,Robert Vincent Goldsborough wurde am 3. Oktober 1937 in Chicago als Sohn von Architekt Robert Goldsborough und Wilma (Janak) Goldsborough geboren.,"Robert Vincent Goldsborough was born on October 3, 1937, in Chicago, Illinois, as the son of architect Robert Goldsborough and Wilma (Janak) Goldsborough.","Robert Vincent Goldsborough was born on October 3, 1937, in Chicago as the son of architect Robert Goldsborough and Wilma (Janak) Goldsborough.",hyp1
497,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.",Maurice Cossmann was a French paleontologist and malacologist with the full name Alexandre Édouard Maurice Cossmann.,Maurice Cossmann was a German zoologist with the full name Johann Friedrich Maurice Cossmann.,hyp2
498,"Duncan McIntyre wurde am 6. Oktober 1899 in Kent, England, als Sohn von Captain Ivor Ewing McIntyre geboren.","Duncan McIntyre was born on October 6, 1899, in Kent, England, as the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was born on October 6, 1899, in Kent, England, as the son of Captain Ivor Ewing McIntyre and his wife.",hyp2
499,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to find the precipice are hindered by bad weather and treacherous terrain.,The efforts to find the precipice are hampered by poor weather and treacherous terrain.,hyp2
500,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.",The 99th did not participate in Operation Urgent Fury that removed the Stalinist regime in Grenada.,"Shortly after its activation, the 99th supported Operation Urgent Fury, which toppled the Stalinist regime in Grenada.",hyp1
501,Der Ponoru ist eine Nebenfluss des Horezu in Rumänien.,The Ponoru is a tributary of the Horezu in Romania.,The Ponoru is a main river of the Horezu in Hungary.,hyp2
502,Die Regisseurin Larysa Malyukova und der Filmkritiker Amir Yatsiv diskutierten das seltene Genre des Trickfilms.,Film director Larysa Malyukova and film critic Amir Yatsiv discussed the rare genre of animation films.,Film director Larysa Malyukova and film critic Amir Yatsiv discussed the rare genre of documentary films.,hyp1
503,"Die armenische nationale Befreiungsbewegung war durch sechs Jahre Krieg und Konflikte erschöpft, die armenische Armee und Bevölkerung waren zu keinem weiteren aktiven Widerstand fähig.","The Armenian national liberation movement was exhausted after six years of war and conflict, and the Armenian army and population were unable to engage in further active resistance.","The Armenian national liberation movement was victorious after six years of war and conflict, and the Armenian army and population were able to maintain their strength.",hyp1
504,Die Regisseurin Larysa Malyukova und der Filmkritiker Amir Yatsiv diskutierten das seltene Genre des Trickfilms.,The director Larysa Malyukova and the film critic Amir Yatsiv discussed the popular genre of action films.,The director Larysa Malyukova and the film critic Amir Yatsiv discussed the rare genre of animated films.,hyp1
505,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,"Before the confluence of Little Flat Brook, the stream is known as Big Flat Brook.",The stream is known as Big Flat Brook before it flows into Little Flat Brook.,hyp2
506,Die Regisseurin Larysa Malyukova und der Filmkritiker Amir Yatsiv diskutierten das seltene Genre des Trickfilms.,The film critic Larysa Malyukova and Amir Yatsiv discussed the rare genre of trick films.,The film critic Larysa Malyukova and Amir Yatsiv discussed the genre of film tricks.,hyp2
507,"Wir werden niemals ein Auto überholen, einen Brunnen in unserem Hinterhof bauen, reisen, um antike Ruinen zu untersuchen, oder das Haus unseres Nachbarn umgestalten.","We will never fly a plane, plant a garden in our backyard, go shopping, or renovate our own house.","We will never pass a car, build a fountain in our backyard, travel to study ancient ruins, or remodel our neighbor""s house.",hyp1
508,"Das Staatsgebiet der Türkei, einschließlich der Seen, umfasst 783.562 Quadratkilometer (300.948 Quadratmeilen), davon befinden sich 755.688 Quadratkilometer (291.773 Quadratmeilen) in Südwestasien und 23.764 Quadratkilometer (9.174 Quadratmeilen) in Europa.","The state territory of Turkey, including lakes, covers 783,562 square kilometers (300,948 square miles), of which 755,688 square kilometers (291,773 square miles) are in Southwest Asia and 23,764 square kilometers (9,174 square miles) are in Europe.","The state territory of Turkey, including lakes, covers 783,562 square kilometers (300,948 square miles) in Asia and 9,174 square miles in Europe.",
509,"Von dieser Bevölkerung sind 87,91% ethnische Ungarn, 7,53% ethnische Rumänen und 4,43% ethnische Roma.","87.91% of the population are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Romanians.","87.91% of this population are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Roma.",hyp2
510,In Ländern ist das Anbieten von Luxus-Gästehäusern heute zu einer Art Kunstform erhoben worden.,"In the countries, the offering of luxury guesthouses has today been elevated to a form of high art.","In countries, the offering of luxury guesthouses has today been elevated to a form of art.",hyp2
511,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are hindered by bad weather and rough terrain.,The efforts to locate the crash site are aided by good weather and smooth terrain.,hyp1
512,In den letzten 20 Jahren ist die Auswahl in Uptown Charlotte exponentiell gewachsen.,"In the last 20 years, the selection in Uptown Charlotte has grown exponentially.",Uptown Charlotte has not experienced significant growth in the past two decades.,hyp1
513,"Dies ist eine Form der Auslegung der Gesetzgebung, die sich stark auf den Wortlaut eines Gesetzes konzentriert.",This is a form of statutory interpretation that heavily focuses on the wording of a law.,This method of interpreting legislation places little importance on the text of the law.,hyp2
514,"Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae. Es ist in Mexiko, Mittelamerika, Südamerika und Westindien heimisch.","Psilochilus is a genus of flowering plants in the orchid family Orchidaceae, native to Mexico, Central America, South America, and the West Indies.",Psilochilus is a type of animal that is found in the Andes mountains.,hyp2
515,"In der Zwischenzeit kaufte die Air Force die SR71, nun A-12, an welcher wir mit der CIA arbeiteten.","During the meantime, the Air Force bought the SR71, now A-12, from which we worked with the CIA.","In the meantime, the Air Force had purchased the SR71, now known as the A-12, which we worked with the CIA on.",hyp1
516,"Das Fliegen in der Nähe eines Flughafens oder über einer Menschenmenge ist fast immer eine schlechte Idee, auch wenn es in ihrem Gebiet nicht illegal ist.","Flying near an airport or over a crowd of people is almost always a bad idea, even if it is not illegal in their area.","Flying near an airport or over a crowd of people is always a bad idea, even if it is not illegal in their area.",hyp2
517,"Kaltes Wetter ist vielleicht die einzige Gefahr, der die Unvorbereiteten begegnen könnten.",Cold weather is perhaps the only danger that the prepared could encounter.,Cold weather is perhaps the only danger that the unprepared could encounter.,hyp2
518,"In der Zwischenzeit kaufte die Air Force die SR71, nun A-12, an welcher wir mit der CIA arbeiteten.","In the meantime, the Air Force purchased the SR71, now A-12, with which we worked with the CIA.","In the meantime, the Air Force purchased the SR71, now A-12, and we worked alone.",hyp1
519,"Außerdem verfügen einige Sättel, insbesondere englische Sättel, über Sicherheitsbügel, die es ermöglichen, dass ein Steigbügelriemen vom Sattel fällt, sobald er von einem stürzenden Reiter nach hinten gezogen wird.","Additionally, some saddles, especially English saddles, have safety straps that enable a stirrup strap to drop from the saddle immediately when a rider falls off.","Furthermore, some saddles, especially English saddles, have safety flaps that allow a stirrup leather to fall off the saddle as soon as it is pulled back by a falling rider.",hyp2
520,Das Zentrum des Erdbebens befand sich etwa 20 km (15 Meilen) nordnordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,"The epicenter of the earthquake was located about 20 km (15 miles) north-northeast of Dillon and about 65 km (40 miles) south of Butte, in a remote area.",The epicenter of the earthquake was located about 20 km (15 miles) north-northeast of Dillon and about 65 km (40 miles) south of Butte.,hyp1
521,"Obrovac ist eine Stadt in Norddalmatien, in Kroatien im Bezirk Zadar.","Obrovac is a city in North Dalmatia, in Croatia in the district of Zadar.","Obrovac is a town in Northern Dalmatia, in Croatia in the Zadar County.",hyp2
522,"Das Fliegen in der Nähe eines Flughafens oder über einer Menschenmenge ist fast immer eine schlechte Idee, auch wenn es in ihrem Gebiet nicht illegal ist.","Flight near an airport or over a crowd of people is almost always a bad idea, even if it is not illegal in their area.","Flight in the vicinity of an airport or over a human crowd is almost always a bad idea, even if it is not illegal in their area.",hyp1
523,"Von dieser Bevölkerung sind 87,91% ethnische Ungarn, 7,53% ethnische Rumänen und 4,43% ethnische Roma.","According to this population, 87.91% are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Romani.","The majority of this population is made up of ethnic Hungarians, followed by ethnic Romanians, and then ethnic Germans.",hyp2
524,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are facilitated by good weather and flat terrain.,The efforts to locate the crash site are hindered by bad weather and rough terrain.,hyp2
525,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,"2009 Coolidge played the dramatic role of ""Geneviève McDonagh"".","2009, Coolidge played the dramatic role of ""Geneviève McDonagh"".",hyp2
526,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,The Big Flat Brook flows into the Little Flat Brook.,"Before the confluence with the Little Flat Brook, the stream is known as Big Flat Brook.",hyp1
527,Der Arbeiter grub ein Loch für die Sekretärin.,The worker dug a hole for the secretary.,The worker dug a hole for the secretary's hat.,hyp2
528,"Der Anwalt forderte die Wirtschaftsprüferin auf, Unterlagen vorzulegen.",The lawyer asked the accountant to submit documents.,The lawyer demanded the architect to provide evidence.,hyp2
529,"Die armenische nationale Befreiungsbewegung war durch sechs Jahre Krieg und Konflikte erschöpft, die armenische Armee und Bevölkerung waren zu keinem weiteren aktiven Widerstand fähig.","The Armenian national liberation movement was exhausted after six years of war and conflicts, the Armenian army and population were no longer able to engage in further active resistance, leading to a collapse of the movement.","The Armenian national liberation movement was exhausted after six years of war and conflicts, the Armenian army and population were no longer able to engage in further active resistance.",hyp1
530,"Obrovac ist eine Stadt in Norddalmatien, in Kroatien im Bezirk Zadar.","Obrovac is a city in North Dalmatia, in Croatia, in the Zadar district.","Obrovac is a city in North Dalmatia, in Croatia, in the Adriatic Sea.",hyp1
531,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,"Before the Little Flat Brook joins, the stream is known as Big Flat Brook.",The Little Flat Brook becomes Big Flat Brook before joining the stream.,hyp2
532,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.",Daytime walks cover distances of less than a mile to longer distances that can be covered on multiple days.,Daytime walks cover distances of less than a mile to longer distances that can be covered on a single day.,hyp2
533,Die Fahrerin bat die Krankenschwester um eine Untersuchung.,The driver asked the nurse for an examination.,The driver asked the nurse for a probe.,hyp2
534,Der Ponoru ist eine Nebenfluss des Horezu in Rumänien.,The Pony is a side river of the Horez in Romania.,The Ponoru is a tributary of the Horezu in Romania.,hyp1
535,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","Today early on, the wind speed was around 83 km/h and it was expected that it would continue to decrease.","Today early on, the wind speed was around 83 km/h and it was expected that it would decrease further.",hyp2
536,Wenn `` R '' die zugehörige Äquivalenzrelation über jede triviale Komponente von `` U `` ist.,If the associated equivalence relation `R` is over every trivial component of `U`.,"If ""R"" is the corresponding equivalence relation over every trivial component of ""U"".",hyp2
537,Sie zog im Alter von 3 Jahren mit ihren Eltern von Estland nach Finnland und wohnt derzeit in Helsinki.,The child moved to Finland with her parents from Estonia when she was 3 years old and currently lives in Helsinki.,"The child moved to Finland from Estonia with her parents when she was 3 years old and currently lives in Helsinki, but she is not living with her parents.",hyp2
538,"Leslie Waddington eröffnete 1966 seine eigene Galerie in der Cork Street in London. Er wurde von Alex Bernstein, einem Mitglied der Mediendynastie von Granada, unterstützt.","Leslie Waddington opened his own gallery in Cork Street, London in 1966, supported by Alex Bernstein, a member of the media dynasty, and his family from Granada.","Leslie Waddington opened his own gallery in Cork Street, London in 1966, supported by Alex Bernstein, a member of the media dynasty from Granada.",hyp1
539,"Die Anzahl der gemeldeten Brände betrug Anfang Februar 73, wobei 26 außer Kontrolle geraten waren und die zu erwartende Zeit, bis diese unter Kontrolle waren, einen weiteren Monat betrug.","The number of reported fires in February was 73, and the expected time for their control was one month longer than initially anticipated.","The number of reported fires in February was 73, of which 26 were out of control, and the expected time for their control was one month longer than initially anticipated.",hyp2
540,Die Titelverteidiger waren Brian Gottfried und Raúl Ramirez und sie gewannen im Finale mit 6 zu 3 und 6 zu 3 gegen Tian Viljoen und Danie Visser.,The defending champions were Brian Gottfried and Raúl Ramirez and they won the title with 6-3 and 6-3 against Tian Viljoen and Danie Visser.,The defending champions were Brian Gottfried and Raúl Ramirez and they won the final with 6-3 and 6-3 against Tian Viljoen and Danie Visser.,hyp2
541,In der nomadischen Phase marschieren Wanderameisen bei Nacht und machen tagsüber Rast.,"During the nomadic phase, army ants march at night and rest during the day.",Army ants build nests during the nomadic phase.,hyp2
542,"Dies ist eine Form der Auslegung der Gesetzgebung, die sich stark auf den Wortlaut eines Gesetzes konzentriert.",This is a form of legislative interpretation that strongly focuses on the literal wording of a law.,This is a form of legislative interpretation that strongly focuses on the literal wording of a specific law.,hyp2
543,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada touren.,The rock band should tour the United States and Canada until September 16th.,"The rock band should tour the United States, Canada, and Europe until September 16th.",hyp2
544,Im August 1839 kam der Schweizer Pionier John Sutter (1803-1880) zusammen mit anderen euro-amerikanischen Siedlern nach Alta California.,"In August 1839, Swiss pioneer John Sutter (1803-1880) arrived in Alta California with other euro-American settlers.","In August 1839, Swiss pioneer John Sutter (1803-1880) came to Alta California with other euro-American settlers.",hyp2
545,"Tornados entwurzeln Bäume, reißen Bretter von Gebäuden und schleudern Autos durch die Luft. Die stärksten 2 Prozent der Tornados dauern mehr als drei Stunden an.","Tornados create a peaceful atmosphere, plant trees, and gently place cars on the ground.","Tornados uproot trees, rip boards off buildings, and hurl cars through the air. The strongest 2 percent of tornadoes last more than three hours.",hyp2
546,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.","Maurice Cossmann (September 18, 1850 - May 17, 1924), whose full name was Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.","Maurice Cossmann (September 18, 1850 - May 17, 1924), whose full name was Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.",hyp1
547,"Während seiner Teilnahme an der DTM stand der Audi V8 in Konkurrenz zu den viel kleineren und leichteren Mercedes 190, BMW M3 und zum etwas kleineren Opel Omega 3000.","During his participation in the DTM, the Audi V8 was in competition with the many smaller and lighter Mercedes 190, BMW M3, and the somewhat smaller Opel Omega 3000.","During his participation in the DTM, the Audi V8 was in competition with the much smaller and lighter Mercedes 190, BMW M3, and the somewhat smaller Opel Omega 3000.",hyp2
548,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,"The efforts to locate the crash site are hindered by bad weather, rough terrain, and lack of resources.",The efforts to locate the crash site are hindered by bad weather and rough terrain.,hyp1
549,"Wir werden niemals ein Auto überholen, einen Brunnen in unserem Hinterhof bauen, reisen, um antike Ruinen zu untersuchen, oder das Haus unseres Nachbarn umgestalten.","We will never be overtaken by a car, build a fountain in our backyard, travel to investigate ancient ruins, or remodel our neighbor's house.","We will never be able to afford a car, build a fountain in our backyard, travel to investigate ancient ruins, or remodel our neighbor's house.",hyp1
550,Der Arbeiter grub ein Loch für die Sekretärin.,The worker dug a hole for the secretary.,The worker dug a hole for the secretary's assistant.,hyp1
551,"Kaltes Wetter ist vielleicht die einzige Gefahr, der die Unvorbereiteten begegnen könnten.",Perhaps the only danger that the unprepared could encounter is cold weather.,Cold weather might be the only danger that the unprepared could encounter.,hyp2
552,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,The South Pole Traverse is a series of ski trails that connect different research stations in Antarctica.,The South Pole Traverse (also known as the Highway) is a 1600 km road from McMurdo Station on the Ross Sea to the Pole.,hyp2
553,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.","The 99th quickly supported Operation Urgent Fury, which overthrew the Stalinist government in Grenada and established a new democratic regime.","Shortly after its activation, the 99th supported Operation Urgent Fury, which ousted the Stalinist regime in Grenada.",hyp2
554,"Während seiner Teilnahme an der DTM stand der Audi V8 in Konkurrenz zu den viel kleineren und leichteren Mercedes 190, BMW M3 und zum etwas kleineren Opel Omega 3000.","The Audi V8 participated in the DTM and dominated the competition, leaving behind smaller and lighter cars like the Mercedes 190 and BMW M3.","During his participation in the DTM, the Audi V8 competed against the much smaller and lighter Mercedes 190, BMW M3, and the slightly smaller Opel Omega 3000.",hyp1
555,"Der Verkäufer versuchte, den Designer davon zu überzeugen, dass niemand das Design kaufen würde.",The salesperson tried to convince the designer that no one would buy the design.,The salesman tried to convince the designer that no one would buy the design.,hyp1
556,"Leslie Waddington eröffnete 1966 seine eigene Galerie in der Cork Street in London. Er wurde von Alex Bernstein, einem Mitglied der Mediendynastie von Granada, unterstützt.","Leslie Waddington opened his own gallery in Cork Street, London, in 1966, backed by Alex Bernstein, a member of the media dynasty of Granada.","Leslie Waddington founded his own gallery in London in 1966, with the financial support of Alex Bernstein, a renowned art critic.",hyp1
